gene,importance
SCARNA22,1.0090505262797516e-05
LDLRAP1,9.997187836725108e-06
SPATA1,9.945677546928026e-06
PITPNM2,9.927804911639819e-06
MED9,9.883829173979018e-06
UACA,9.874675749195497e-06
LINC01013,9.861164290563819e-06
ADAM32,9.839113165217047e-06
MDGA2,9.833264630302672e-06
LRRC10,9.819167828277165e-06
SLC16A9,9.808556135933993e-06
ITGB3,9.775664050587957e-06
SAMMSON,9.76254535061566e-06
ZNF616,9.756827958061553e-06
MFSD9,9.754190848180756e-06
LOC101927960,9.728596381225805e-06
LINC01972,9.70752381665555e-06
GPLD1,9.705776780630333e-06
PLEKHM1P1,9.695360079072036e-06
AATBC,9.691779840712188e-06
MYH3,9.671976746264301e-06
STARD5,9.668422022660566e-06
ADAM19,9.668407999358839e-06
LOC145783,9.660946018319937e-06
ZNF479,9.64899037740569e-06
CSMD3,9.643306330332302e-06
NRXN1,9.643005096428995e-06
TIGIT,9.637794382807023e-06
STKLD1,9.635777135711616e-06
FITM2,9.624150821531143e-06
NUDT7,9.614557831142477e-06
TEX12,9.592482504796497e-06
LRP1,9.580379752580883e-06
LOXL4,9.567776307054982e-06
LOC100130744,9.558459982736761e-06
SIGLEC17P,9.529656557462616e-06
CYP1A2,9.517058838221098e-06
FAXDC2,9.51548676182402e-06
SEMA5A,9.51337551891715e-06
CCDC17,9.507496484488123e-06
SV2A,9.504488580844372e-06
RXFP1,9.490660146189954e-06
LOC101929551,9.485176266711415e-06
AACS,9.477310661864082e-06
FAM83H-AS1,9.476950733446164e-06
SLC35D2,9.462960870472681e-06
POU3F3,9.446598811501714e-06
CYP1B1,9.43693273157731e-06
SEMA3A,9.433848865011554e-06
PLEKHG4,9.398552861116163e-06
PLCD4,9.396252567733822e-06
SNORD24,9.383555776341813e-06
ABHD12B,9.372402667457952e-06
PLAC4,9.37116386312214e-06
NCRUPAR,9.364784617922834e-06
LOC101929431,9.355396757937157e-06
EARS2,9.352117125394188e-06
DPP10,9.33287940102989e-06
LOC100129940,9.327248214476466e-06
OPRM1,9.324696428205434e-06
MMP17,9.320839029906156e-06
ZAP70,9.31110849377526e-06
SPIN3,9.303053315237759e-06
SLC10A5,9.280930147511882e-06
LINC02217,9.239924965692084e-06
GPR55,9.218798674222238e-06
CCL3,9.215722281859426e-06
PPARD,9.214579196924988e-06
MYBL1,9.211873497908084e-06
KLRB1,9.200052883497952e-06
AGFG2,9.176744037275315e-06
IGF1,9.15830464451717e-06
GAD1,9.140095422980504e-06
FAR2P2,9.135302947067512e-06
AZIN1-AS1,9.131084445218414e-06
STXBP1,9.129195907549911e-06
GP5,9.12827653478334e-06
ERAL1,9.127558909657528e-06
SRGAP1,9.117308050577952e-06
KIFC2,9.116671245939819e-06
GABRR2,9.112664534213036e-06
HBG2,9.105304106707815e-06
SEZ6L2,9.092488797109447e-06
ARHGAP27P1-BPTFP1-KPNA2P3,9.078381936797148e-06
RPH3A,9.078094952108017e-06
CTAGE8,9.076816406030073e-06
SLC18B1,9.071140103923302e-06
TRIM11,9.06691051315019e-06
EDN1,9.064552895795225e-06
C3,9.05278092040038e-06
TXK,9.048816248720867e-06
INGX,9.04484205303481e-06
ZDHHC11B,9.036335047818983e-06
SNTB2,9.015983273211836e-06
IL17RB,9.011607414524625e-06
PRORSD1P,8.997028819612809e-06
PACERR,8.99629866078654e-06
TCL6,8.992271255376726e-06
LOC100506142,8.991274769520254e-06
LINC01372,8.986323927240093e-06
ASGR2,8.982137629469488e-06
FSTL1,8.979438729763024e-06
ZNF235,8.960632093336932e-06
KALRN,8.96031818129127e-06
UNC13A,8.933121243183181e-06
DQX1,8.93205387861236e-06
NDUFAF4P1,8.926852817175732e-06
FSTL4,8.917814038980459e-06
TLR8,8.891781951163378e-06
ORAOV1,8.881680504905325e-06
SNORD97,8.870911946348934e-06
ANO5,8.824318253566391e-06
LAYN,8.817794209418174e-06
SLC24A3,8.814374737199517e-06
LOC401127,8.786319921299002e-06
PCDH8,8.780757156352863e-06
C1orf116,8.779698495918242e-06
RASL10A,8.774859846895698e-06
MT1M,8.771308675153359e-06
LINC00273,8.769416904723595e-06
CCDC159,8.76143900368017e-06
GUSBP11,8.758439310399693e-06
MIR4500HG,8.754958297249235e-06
FBLN2,8.743145947616952e-06
IGLL3P,8.736381875758994e-06
PRSS23,8.714262611077026e-06
RIPK3,8.69005581828715e-06
RRAS,8.687791720742617e-06
PROB1,8.683316229005363e-06
DRC3,8.678528954049565e-06
KIRREL2,8.664259505088373e-06
ZNF701,8.66296080764297e-06
LOC101929331,8.659467228492418e-06
CACNB3,8.653903327099923e-06
OXTR,8.639474906679965e-06
MFSD2A,8.62342016184842e-06
TGFBR3L,8.60993070710163e-06
SOSTDC1,8.594058695724321e-06
THAP8,8.586258425783411e-06
PLAT,8.585768002493486e-06
ILDR1,8.580524524002275e-06
DPY19L2P3,8.564167048765437e-06
ENO3,8.550654669040017e-06
MIR646HG,8.532406291031647e-06
MICA,8.527778995414464e-06
KRT16,8.515875149856104e-06
RBM44,8.497875558061219e-06
MMP12,8.472919739768027e-06
CITED4,8.434699371860133e-06
SLC35G1,8.426320181737332e-06
DPYS,8.420145226937495e-06
KIF7,8.405387963991907e-06
DNAJC22,8.381855611387899e-06
COLCA1,8.376627474401747e-06
C19orf47,8.371249641829573e-06
MYO15B,8.369392820936482e-06
MELTF,8.357684437133749e-06
SSC4D,8.351204755765572e-06
TSLP,8.348308350065369e-06
LOC105371795,8.326195218086713e-06
TRAT1,8.306813687458725e-06
GCNA,8.28330520270655e-06
MTMR7,8.276566067464445e-06
OCLM,8.252599717319569e-06
BHLHE41,8.196346550612882e-06
ZNF513,8.194076109722706e-06
GIPC3,8.109835938463973e-06
LOC101928166,8.092284446209272e-06
LOC399975,8.076366647337728e-06
GP6,8.052473738645751e-06
CDK8,8.043357270772925e-06
ZC2HC1C,8.02586557903154e-06
TEKT4,7.988992675298424e-06
LINC01144,7.984443446663628e-06
KREMEN2,7.968729161151465e-06
ERP27,7.943198214348375e-06
IFI27,7.919393080087385e-06
TAF1A-AS1,7.907094419520651e-06
MAGEA10,7.904980480995005e-06
SLC35E4,7.879735613371652e-06
AKR1C1,7.849743161490604e-06
ZNF823,7.83311176106332e-06
LOC105377763,7.817972297582348e-06
CYR61,7.798829085436168e-06
HSF2BP,7.787230885675984e-06
LILRB1,7.780978405955375e-06
SOGA3,7.73375763201123e-06
USP2,7.732798203650776e-06
RPP14,7.712311157279237e-06
RNASE4,7.702897721028559e-06
LINC01572,7.6220070847425285e-06
LINC01160,7.563831187532653e-06
TNFRSF19,7.4935473145806265e-06
SLC2A13,7.488683663721653e-06
ZNF385D-AS2,7.464464238211032e-06
LINC00260,7.456141946081343e-06
SAMD15,7.4053612505007186e-06
GJB7,7.3848422048283705e-06
DAND5,7.3821271651403705e-06
MGC72080-ASNS,7.368068406710215e-06
RNF122,7.364436671592361e-06
LTB4R2,7.351424484295471e-06
ZNF443,7.3470565716747766e-06
ADAM11,7.334094619587077e-06
OAZ3,7.299760834283905e-06
MCPH1-AS1,7.247532753310945e-06
SNTN,7.213914874918405e-06
VENTX,7.193626116371154e-06
MIR4258,7.063063451021382e-06
LINC00894,7.0327164309602085e-06
GPT2,7.02828727466116e-06
LOC100131289,7.0259426080005585e-06
EYS,6.992482373349843e-06
IER5L,6.956351574479838e-06
PLCG1,6.933628041856386e-06
DGKQ,6.89065071116357e-06
NTS,6.846553732765956e-06
IL1R1,6.830206758772267e-06
C19orf35,6.806467676626259e-06
POLM,6.796232748941778e-06
TMEM92,6.782788923065868e-06
LOC101927151,6.759655334177391e-06
C3AR1,6.70739258106694e-06
SH2D4B,6.707008649498448e-06
EBLN2,6.701278356536483e-06
ZNF404,6.68214724363618e-06
IGFBP6,6.676308751176034e-06
FAM86C1,6.659076669385205e-06
EVPL,6.657625039402765e-06
SMIM2-AS1,6.617358785912331e-06
NKX3-1,6.59489444556332e-06
CD1C,6.588395787068297e-06
KIAA0087,6.496596570951235e-06
SNORD104,6.479194629231371e-06
MARCO,6.359542463126206e-06
LRRC37A2,6.334911584414018e-06
C1orf106,6.305927753796339e-06
PAXBP1-AS1,6.302666264236202e-06
C4orf19,6.263524740720258e-06
SLC9C1,6.1808541864354105e-06
GBGT1,6.01916849243513e-06
DDN-AS1,6.015726622096902e-06
CLEC4C,6.001909106552923e-06
GPAT2,5.9663210965081345e-06
LINC02012,5.90364342975462e-06
ALG1L2,5.8943117306086826e-06
MICAL3,5.876805418309465e-06
LOC729930,5.852254163849404e-06
RSG1,5.729397124633085e-06
MTERF2,5.723082110939394e-06
ADGRB3,5.697431518343906e-06
SNORA63B,5.646765085078731e-06
FAM83A,5.624667242118432e-06
XKR6,5.605648595997388e-06
C14orf178,5.597177456627746e-06
NAT6,5.254655744552471e-06
ZNF202,5.123559786391823e-06
LINC00528,5.036036980246965e-06
SUSD5,4.9926562525772875e-06
LOC100996351,4.928278570544238e-06
LOC730668,4.9260636294668806e-06
PRPF40B,4.923289508862247e-06
SLC41A2,4.921712449335665e-06
CCDC39,4.918348220242951e-06
LSMEM1,4.914167370087076e-06
RALGPS1,4.905767002755984e-06
CD6,4.905600755321614e-06
C14orf93,4.905025026446041e-06
CABLES1,4.899955421739176e-06
PPIP5K1P1-CATSPER2,4.899578790476343e-06
CTSK,4.899139995034247e-06
DNM1P46,4.897534550314992e-06
CNGB1,4.897239489451209e-06
SH2D1A,4.8970443436081615e-06
PNOC,4.894035856588478e-06
GZMB,4.893686313260114e-06
MAP3K9,4.892318106224496e-06
ZC3H12A,4.889725522888896e-06
P4HA2,4.889714800986545e-06
RALYL,4.888579645791497e-06
ZNF468,4.887682773943433e-06
RUNX1-IT1,4.88239469024423e-06
ZNF79,4.8790719134080375e-06
RUNDC3B,4.878266906860218e-06
LINC01993,4.8753438382419725e-06
C2orf15,4.875216427521111e-06
SNORA80E,4.874356104916845e-06
ITPR3,4.872545802578443e-06
KIF6,4.87240486087729e-06
DDX26B-AS1,4.872220981410529e-06
EPB42,4.870203512097895e-06
CD19,4.869889736938828e-06
PMS2P9,4.8680775361631325e-06
TSPAN6,4.8675833295292454e-06
ZYG11A,4.865171308758134e-06
RAB3B,4.862650777277471e-06
LINC00672,4.862599645378308e-06
PDYN-AS1,4.8625434544706936e-06
MIXL1,4.8588499724595895e-06
CCDC62,4.857848084207044e-06
PAK4,4.8573290001181656e-06
MARC1,4.85427848606954e-06
MISP3,4.852400339444003e-06
LOC105374988,4.851483741968901e-06
P2RX5,4.849998278069504e-06
LOC643201,4.8497341454305655e-06
LARGE2,4.848699498848499e-06
SERPINB9P1,4.846385552428954e-06
ZAN,4.845671717221532e-06
SERPINI2,4.84112124017294e-06
KRBA1,4.8394854665558e-06
LOC105372273,4.835576582194888e-06
TIAM1,4.835448543288442e-06
NPY,4.833944728311353e-06
ZSWIM5,4.833446454513925e-06
RBM11,4.832552552386509e-06
GPC2,4.832361935831304e-06
RHPN2,4.826147029310722e-06
SNORA53,4.821511338711717e-06
PCBP2-OT1,4.8182338540161115e-06
TRPM6,4.81483100285494e-06
GOLGA6L4,4.814122153556049e-06
LOC101928861,4.810185892234375e-06
MLYCD,4.8095319994064284e-06
KCNA7,4.7989475004182325e-06
LOC105373562,4.796228214640407e-06
TGFB2,4.793933388608283e-06
CCL16,4.792871507279884e-06
LINC01537,4.784830543895723e-06
NRSN1,4.781969158930183e-06
ADAMTS14,4.778669276120255e-06
LEF1-AS1,4.769645537186371e-06
IL23R,4.755265199079289e-06
SHROOM3,4.745598036419411e-06
RASGRP1,4.74316467763643e-06
ANKRD20A9P,4.73586581768809e-06
RNF180,4.72974854737084e-06
BICDL1,4.726414007677525e-06
ITFG2,4.725012258224936e-06
CAMK2B,4.724066869891371e-06
A2M-AS1,4.715790181775937e-06
NOX1,4.687330186656812e-06
SIX5,4.68549610682347e-06
ATP6V1G2,4.667911552603619e-06
ARX,4.663889073062742e-06
CRYBA1,4.662724924870654e-06
FARP1,4.660525196601296e-06
TBC1D30,4.642301623958875e-06
LOC100507283,4.632127372581572e-06
MIP,4.63094636832585e-06
SIGLEC1,4.630482587134598e-06
FLT1,4.6271101417556275e-06
PRG3,4.6249471081525106e-06
OSGIN1,4.623332144718877e-06
TLDC2,4.623028823809154e-06
SAPCD1-AS1,4.621216972973015e-06
LRRC75B,4.6144375640449865e-06
C6orf47,4.612324367618384e-06
CELA1,4.6113783158356325e-06
MIR181A1HG,4.610022146086926e-06
SEMA6A-AS1,4.609398476774885e-06
ELK2AP,4.606911770720926e-06
SFTPB,4.606680737050338e-06
SHC4,4.605827638584158e-06
C18orf15,4.6001899699768695e-06
LOC100130264,4.599172047727432e-06
PYCARD-AS1,4.595076312492183e-06
SNAI3,4.5897091749085994e-06
ZBTB45,4.579039576299197e-06
PRSS36,4.578851098675532e-06
SNORD32A,4.5734690919512215e-06
MOG,4.565344749579167e-06
TMEM200B,4.5651396012751075e-06
CD300LB,4.564454804465609e-06
KBTBD4,4.560789459372101e-06
OPA1-AS1,4.560789281199575e-06
SECTM1,4.553586119271504e-06
SLAMF1,4.552675416662405e-06
CECR2,4.552652044528704e-06
LNX2,4.552165021608767e-06
CDR2,4.54910473225757e-06
DFFB,4.546126072510113e-06
BATF3,4.543340553688565e-06
C16orf95,4.543214920470432e-06
TUBG2,4.537979333622936e-06
CASC11,4.533216671684651e-06
KIF5C,4.533071697279829e-06
CCNJL,4.528670439414927e-06
C1GALT1C1L,4.527858660162292e-06
HEXA-AS1,4.52733073875136e-06
NRCAM,4.5237523655136345e-06
C17orf97,4.5218910273019855e-06
LINC02071,4.51951347583818e-06
CHRNE,4.511485618894178e-06
ZNF233,4.502236548226924e-06
ST8SIA1,4.5007022897842925e-06
LRRTM2,4.500632197346893e-06
SPRY3,4.4983266301497385e-06
LOC730202,4.496202373061237e-06
SLC25A42,4.49366590711086e-06
LINC01127,4.487732972968835e-06
SLC6A4,4.485353901876325e-06
N4BP2L2-IT2,4.47889919727199e-06
LINC00632,4.478754988745329e-06
GINS3,4.474803295721801e-06
ZNF382,4.465176518279244e-06
L1TD1,4.464171956327089e-06
C6orf141,4.463102227144122e-06
SPP1,4.460633972920773e-06
SCML4,4.453196458223555e-06
TRPC5,4.4502083571100236e-06
ACVR2B-AS1,4.4444607095360855e-06
LOC284581,4.436668533778787e-06
CATSPERE,4.435648197209641e-06
LOC388813,4.434089093098898e-06
C2CD2L,4.430666866342005e-06
TMEM56-RWDD3,4.426832229737861e-06
LOC645166,4.420133019194739e-06
FRY-AS1,4.415998386374137e-06
SUV39H1,4.414917865073939e-06
KHK,4.414041685952194e-06
LOC100132057,4.4023963382151155e-06
PMS2P2,4.391809928615819e-06
INCA1,4.383087413856135e-06
LRRC6,4.3779973842908145e-06
PLD2,4.370209107575727e-06
FAM74A7,4.354974496366106e-06
SAXO1,4.343957966759023e-06
LINC02202,4.343882732981258e-06
ADAT3,4.324659163361869e-06
SPATA21,4.323961267903076e-06
SERTAD3,4.3068277462241474e-06
STX16-NPEPL1,4.298076031527485e-06
ZFP2,4.296993708451552e-06
SNORA37,4.296296506057887e-06
GPR68,4.29422424269438e-06
KCNAB3,4.286893285140259e-06
KCNMB4,4.285953664508629e-06
TMEM158,4.278588208762625e-06
FGFR3,4.268005689714653e-06
FOXC1,4.2647489935430855e-06
SH3TC2,4.262310595878777e-06
RBPMS-AS1,4.257864467711305e-06
ANKRD61,4.252872594785712e-06
PRL,4.230740917352322e-06
B4GAT1,4.225261493035314e-06
AATK,4.2239072532266434e-06
NUGGC,4.22345079036992e-06
EPX,4.2050531674942435e-06
C7orf13,4.19352701827843e-06
COL6A1,4.188919602111957e-06
MAN2C1,4.170245999818527e-06
TP53INP2,4.1415616416978835e-06
ZNF17,4.135425118451599e-06
JMJD1C-AS1,4.110989773819119e-06
KLC2,4.083741285632985e-06
PTK6,4.071720012846435e-06
LOC150051,4.057653819612307e-06
KHDC1,4.0432753554699105e-06
CAMK4,4.0329500261782496e-06
LILRB5,3.99426040754699e-06
LOC101928489,3.978688918957961e-06
CXCL5,3.973203608373551e-06
VTRNA2-1,3.9649832256611784e-06
PLXNA4,3.942141737173074e-06
PQLC1,3.9266352546152e-06
OCIAD1-AS1,3.924377709613183e-06
SIRPD,3.923524131530063e-06
SRC,3.923285890015609e-06
LEAP2,3.909835934109208e-06
MMEL1,3.909169060462206e-06
SNORA70H,3.902887780089047e-06
SNX21,3.895146791903151e-06
RBM26-AS1,3.891104836462449e-06
IL18RAP,3.872951608378417e-06
CSRP2,3.859958694194026e-06
PROCA1,3.796748938437656e-06
ZNF732,3.7965970614284424e-06
NRAV,3.775652057292768e-06
DPYD-AS2,3.7734617161581957e-06
FAM109A,3.773211560617265e-06
C15orf41,3.771481042780326e-06
NPY1R,3.6528105185290803e-06
PTX3,3.5868721815904126e-06
LINC00662,3.575882576351535e-06
ETV2,3.574815526022854e-06
CGNL1,3.5486003390145574e-06
ZNF628,3.4887318801343333e-06
COL9A2,3.4540306445707563e-06
C6orf226,3.3794109761351727e-06
SLC22A18,3.293156486477262e-06
SNORA1B,3.2307079535418654e-06
VEGFC,3.2269105608426743e-06
MEI1,3.2268333584716104e-06
COX6B2,3.226750310715497e-06
PIGZ,3.172365352382189e-06
ACTN3,3.1678727743444315e-06
RAMP2-AS1,3.1677160848883445e-06
SLC9A3,3.1674557922066865e-06
RAB11FIP4,2.934309492489554e-06
ZNF572,2.896645564251313e-06
COL4A4,2.5324622722277335e-06
LGALS13,2.5181723089593692e-06
STX18-AS1,2.5163234005502175e-06
SNORA12,2.501310786244782e-06
SRGAP2-AS1,2.497286369708947e-06
SPON1,2.4533088754848e-06
OMG,2.4013360275286232e-06
CTBP1-AS,2.4007271390178025e-06
SLC25A5-AS1,2.3999520696441e-06
CAMKK1,2.3998806862436555e-06
SLC22A23,2.39850068479479e-06
LINC00211,2.3976263704443317e-06
ARHGEF26,2.339724957764537e-06
JAM3,2.262566311943673e-06
DSCR9,2.2485292085764654e-06
ANTXRLP1,2.198558853312808e-06
LINC00106,2.132086569358108e-06
CRY2,2.121166136175463e-06
COL6A2,1.942645572940785e-06
NAT8B,1.6448436206918914e-06
NECAB3,1.441236955077109e-06
CPEB1,1.4320948149691845e-06
ITGB2-AS1,1.4233316262438444e-06
PRH1-TAS2R14,1.4131974819069702e-06
RASSF6,1.41211860835173e-06
ANKRD9,1.222857893166556e-06
CHST7,8.741243031157861e-07
NUDT18,8.707348057367765e-07
RRN3P3,6.086288643640912e-07
MORC1,3.4868690065332017e-16
LIN7B,2.455508084851774e-16
PDE1C,1.7936713583129215e-16
C11orf45,4.909375077561195e-17
PLCE1,4.0239525798577663e-17
CXCL12,3.272585925786646e-17
LOC93463,2.9313075640957507e-18
PITRM1-AS1,2.883622204951054e-18
LOC101928053,2.4980495021120124e-18
LINC02181,2.050535294294701e-18
TP53TG3D,1.9705965958167965e-18
MEF2C-AS1,1.4125025935745794e-18
ACTC1,1.3550948218974006e-18
SKIV2L,9.035620600049784e-19
CCDC40,8.866359939401218e-19
CCDC192,7.070443735652309e-19
EML2,6.796178227321807e-19
SSSCA1-AS1,6.604114577402481e-19
TIRAP,5.692840580231708e-19
LOC254896,5.372383911784313e-19
CNTF,4.790707745797565e-19
LOC100132781,4.788073839390825e-19
DNAH12,4.516398721494812e-19
ZRANB2-AS2,4.118114723968808e-19
HDX,2.908781681929181e-19
ZNF204P,2.8586258736118373e-19
GNRHR,2.7764125732042597e-19
LINC02078,2.7711945262394777e-19
RTN4IP1,2.61003010353372e-19
LOC101928809,2.540203971520922e-19
ZNF8-ERVK3-1,2.3739393860244376e-19
KIR3DX1,2.0454489205417215e-19
LRRC20,1.9524140853629733e-19
CRTAM,1.9326369464428759e-19
ZBTB8B,1.8799866774809772e-19
SNX25,1.816849003826506e-19
IFT140,1.748359131423884e-19
ARHGEF25,1.6488465517618371e-19
FAS-AS1,1.5772179520149472e-19
SLC2A12,1.555389394944013e-19
MIR133A1HG,1.3914977361117863e-19
GUSBP3,1.2440897681926927e-19
C10orf35,9.859184279974483e-20
C22orf23,8.547927023409584e-20
CACTIN,8.503485361287398e-20
ECT2L,8.438879334534812e-20
SCN3B,8.434241111962928e-20
C10orf25,8.388466746262698e-20
MAP3K21,7.300728686185936e-20
AKR7A3,7.229070428372745e-20
LRRC19,7.093453826694438e-20
RTCA-AS1,6.914896510961571e-20
LINC01268,6.794290463547398e-20
KCTD21,6.438596570117517e-20
MESP1,5.941943861081555e-20
GAL3ST4,5.699571921078811e-20
ATP8A2,5.669285117824042e-20
CTAGE10P,5.668874348726703e-20
DNAJC5B,4.4545400286793214e-20
PGAM4,4.3510060776898704e-20
ZFYVE27,4.0258335809895476e-20
SARM1,3.6271883061734997e-20
ACKR4,3.61577357030605e-20
MAMDC2,3.5054877439909434e-20
LINC01852,3.3953027617611753e-20
SIGLEC6,3.368119852867773e-20
GRHL1,3.367365191040155e-20
COL19A1,3.315006532970659e-20
C11orf96,3.2868777556547535e-20
TRABD2A,3.204024672167838e-20
RALY-AS1,3.040992909087752e-20
MIR3682,2.7946938055926976e-20
FER1L4,2.5190215006199002e-20
GPX8,2.4949440399346594e-20
MANSC1,2.4661609273898574e-20
KCTD17,2.2201205967432966e-20
SNORD14E,2.2178259604735635e-20
CELSR1,1.7873892919454293e-20
CLMP,1.6435663781645657e-20
SHISA2,1.643351757281467e-20
GPRC5C,1.6428646960228473e-20
LINC01232,1.4626763481248354e-20
ATP11A-AS1,1.2956688288962749e-20
F13B,1.2436074192594856e-20
BEGAIN,1.0101526405185537e-20
ARMC4,9.859184279974494e-21
FAM227A,9.857060842169282e-21
TFEB,9.595627640044599e-21
WDR90,8.28819691312503e-21
BVES,8.223184682005202e-21
CACNA1D,5.476215423355097e-21
LINC00167,4.664197148624454e-21
MMP7,4.383025414567262e-21
ZNF579,4.382586251394627e-21
TSSK3,4.3811487077916455e-21
EHD3,4.107993449989368e-21
CCDC142,3.887189205640538e-21
TP73,3.885163828288776e-21
FCRL5,2.1920278492490324e-21
LINC01426,2.191028209017588e-21
ASPN,2.1906274025372173e-21
B3GNT6,2.1904776057719397e-21
PCOLCE2,2.071889130268564e-21
LOC105377975,0.0
TNIP3,0.0
LINC00649,0.0
LINC00659,0.0
LINC01602,0.0
TNK2,0.0
LOC105376360,0.0
TNNI2,0.0
LOC151174,0.0
LOC105375690,0.0
LOC105374205,0.0
TNS2,0.0
ALG1L,0.0
ABCA9,0.0
TOGARAM2,0.0
LOC105372633,0.0
TONSL-AS1,0.0
LOC105379511,0.0
TNFRSF17,0.0
LOC105371998,0.0
LINC01301,0.0
LOC442028,0.0
LOC440982,0.0
ADORA2A-AS1,0.0
LOC414300,0.0
LOC400655,0.0
CA3-AS1,0.0
LINC01585,0.0
ZNF33BP1,0.0
AIM2,0.0
C9orf153,0.0
LOC339529,0.0
LOC339059,0.0
LOC286178,0.0
LINC00612,0.0
LOC284950,0.0
LOC283335,0.0
ZNF30-AS1,0.0
C6orf132,0.0
ASB15,0.0
LINC01667,0.0
LOC102723566,0.0
LOC102723439,0.0
LOC102723313,0.0
LOC101929657,0.0
TRIM72,0.0
LOC101929512,0.0
C1QTNF1,0.0
LOC101929415,0.0
LOC101929380,0.0
LOC101929372,0.0
TRNP1,0.0
LOC101929340,0.0
LOC101929163,0.0
LINC01793,0.0
LOC101929162,0.0
LOC101929134,0.0
LOC101929109,0.0
TSC22D1-AS1,0.0
TRIM3,0.0
LOC102723709,0.0
LOC554206,0.0
LINC01772,0.0
C3orf67,0.0
LOC105371849,0.0
LOC105371083,0.0
LINC01678,0.0
ALOX15,0.0
LOC105369691,0.0
LOC105369438,0.0
C2orf66,0.0
LOC102724927,0.0
LOC102724580,0.0
LINC01741,0.0
LINC01771,0.0
AMIGO2,0.0
LOC102724297,0.0
ABCC9,0.0
TREM2,0.0
LOC102724064,0.0
TMEM86B,0.0
TMEM45A,0.0
TMEM51,0.0
TLX1NB,0.0
ADIPOQ,0.0
LINC01415,0.0
LYPD5,0.0
CBLN3,0.0
ZNF503-AS2,0.0
CATSPERG,0.0
LYPD4,0.0
LY86-AS1,0.0
LY6G5B,0.0
CATIP,0.0
LINC01424,0.0
LTF,0.0
CASZ1,0.0
TLE6,0.0
TLL2,0.0
CASP5,0.0
KIR2DL4,0.0
THRSP,0.0
M1AP,0.0
ADGRL4,0.0
MAMDC4,0.0
ADAM20,0.0
MAP3K10,0.0
LINC01311,0.0
KIAA1161,0.0
LINC01314,0.0
KIAA1324L,0.0
TGFA,0.0
ZNF560,0.0
LINC01359,0.0
ADAMTS9,0.0
LINC01315,0.0
LINC01355,0.0
KIAA1549,0.0
CCDC136,0.0
KIAA1656,0.0
MAB21L2,0.0
LTBP2,0.0
ADM2,0.0
TMEM47,0.0
LRRC8E,0.0
LINC01515,0.0
LINC01541,0.0
TMEM198B,0.0
KLRC4,0.0
KLRK1,0.0
TMEM202-AS1,0.0
TMEM204,0.0
KNG1,0.0
ZNF396,0.0
LINC00566,0.0
LOC729681,0.0
TMEM255A,0.0
LINC01562,0.0
LINC01565,0.0
LOC729296,0.0
LOC654841,0.0
C17orf99,0.0
CADM1,0.0
ZNF418,0.0
ADNP-AS1,0.0
LINC01447,0.0
TMCC3,0.0
CAPSL,0.0
KITLG,0.0
CAPN11,0.0
KIZ-AS1,0.0
LINC00368,0.0
LINC00485,0.0
LINC01468,0.0
LRRC3,0.0
TMEM132B,0.0
LRRC69,0.0
CALHM1,0.0
CADPS2,0.0
LRRC61,0.0
KLHL35,0.0
LINC00487,0.0
LOC101929095,0.0
LOC101928936,0.0
LINC00861,0.0
VNN3,0.0
AQP11,0.0
LOC100507557,0.0
ARHGAP24,0.0
BATF2,0.0
LOC100507424,0.0
LMO3,0.0
ARHGAP31-AS1,0.0
LENG9,0.0
ACSM1,0.0
LOC100506804,0.0
LOC100506258,0.0
LOC100128361,0.0
LOC100506022,0.0
LOC100422556,0.0
B3GNT9,0.0
ZNF728,0.0
VLDLR,0.0
LANCL1-AS1,0.0
VCAM1,0.0
VAV3-AS1,0.0
BCAS1,0.0
BCL2L10,0.0
LINC02447,0.0
TEX11,0.0
LINC02449,0.0
LGALS4,0.0
LOC101927018,0.0
LIVAR,0.0
LOC101926944,0.0
VASN,0.0
USP6,0.0
LL22NC01-81G9.3,0.0
LL22NC03-63E9.3,0.0
L3MBTL4-AS1,0.0
BBS12,0.0
LOC101926889,0.0
VANGL2,0.0
ACTA1,0.0
ZBTB42,0.0
ANP32A-IT1,0.0
B3GNT3,0.0
WISP1,0.0
WNT16,0.0
WNT2B,0.0
ASXL3,0.0
ASPRV1,0.0
LCN10,0.0
XACT,0.0
XCL1,0.0
XCL2,0.0
LCN6,0.0
ASAH2B,0.0
XPNPEP2,0.0
ASPHD1,0.0
LOC100132831,0.0
ASNSP1,0.0
ASMTL-AS1,0.0
ASAP1-IT1,0.0
WFDC3,0.0
ATOH8,0.0
LOC100131655,0.0
LOC100289333,0.0
LOC100128593,0.0
LOC100420587,0.0
AURKAPS1,0.0
ZBBX,0.0
LBX2,0.0
VSIG10L,0.0
VSX1,0.0
LINC01226,0.0
ART3,0.0
LOC100288911,0.0
ATP1A3,0.0
ATP1A2,0.0
ATP13A4,0.0
LOC100288123,0.0
LOC100130331,0.0
LBX2-AS1,0.0
USP27X-AS1,0.0
L3MBTL1,0.0
ASB9P1,0.0
LOC101927919,0.0
C14orf105,0.0
TTPA,0.0
ANK3,0.0
ZNF177,0.0
LOC101928307,0.0
LOC101928269,0.0
TUBA3C,0.0
LINC01962,0.0
LOC101928103,0.0
LINC01976,0.0
LGMN,0.0
C11orf65,0.0
ANKRD20A4-ANKRD20A20P,0.0
C10orf67,0.0
LOC101927932,0.0
LINC01273,0.0
LINC02145,0.0
TTLL11,0.0
